date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:13:59	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:58%20GMT	https://twitter.com/bold_themes?lang=pt	/Users/bo4/websites/aba/twitter.com/bold_themes923c.html	(from https://twitter.com/bold_themes)
21:14:00	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:13:59%20GMT	https://twitter.com/bold_themes?lang=ro	/Users/bo4/websites/aba/twitter.com/bold_themes0b5e.html	(from https://twitter.com/bold_themes)
21:14:01	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:14:00%20GMT	https://twitter.com/bold_themes?lang=ru	/Users/bo4/websites/aba/twitter.com/bold_themes2139.html	(from https://twitter.com/bold_themes)
21:14:02	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:14:01%20GMT	https://twitter.com/bold_themes?lang=sk	/Users/bo4/websites/aba/twitter.com/bold_themes08c7.html	(from https://twitter.com/bold_themes)
21:14:03	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:14:02%20GMT	https://twitter.com/bold_themes?lang=sr	/Users/bo4/websites/aba/twitter.com/bold_themes6e27.html	(from https://twitter.com/bold_themes)
21:14:04	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:14:03%20GMT	https://twitter.com/bold_themes?lang=sv	/Users/bo4/websites/aba/twitter.com/bold_themes9e93.html	(from https://twitter.com/bold_themes)
21:14:05	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:14:04%20GMT	https://twitter.com/bold_themes?lang=ta	/Users/bo4/websites/aba/twitter.com/bold_themes880d.html	(from https://twitter.com/bold_themes)
21:14:06	41582/41582	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:14:05%20GMT	https://twitter.com/bold_themes?lang=th	/Users/bo4/websites/aba/twitter.com/bold_themescc5a.html	(from https://twitter.com/bold_themes)
21:14:07	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:14:06%20GMT	https://twitter.com/bold_themes?lang=tr	/Users/bo4/websites/aba/twitter.com/bold_themes2296.html	(from https://twitter.com/bold_themes)
21:14:08	41565/41565	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:14:07%20GMT	https://twitter.com/bold_themes?lang=uk	/Users/bo4/websites/aba/twitter.com/bold_themes9277.html	(from https://twitter.com/bold_themes)
21:14:09	41581/41581	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:14:08%20GMT	https://twitter.com/bold_themes?lang=ur	/Users/bo4/websites/aba/twitter.com/bold_themesadd9.html	(from https://twitter.com/bold_themes)
21:14:10	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:14:09%20GMT	https://twitter.com/bold_themes?lang=vi	/Users/bo4/websites/aba/twitter.com/bold_themese034.html	(from https://twitter.com/bold_themes)
21:14:11	41344/41344	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:14:10%20GMT	https://twitter.com/bold_themes?lang=zh	/Users/bo4/websites/aba/twitter.com/bold_themes3454.html	(from https://twitter.com/bold_themes)
21:14:12	41635/41635	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jul%202020%2014:14:11%20GMT	https://twitter.com/bold_themes?lang=zh-Hant	/Users/bo4/websites/aba/twitter.com/bold_themes42d0.html	(from https://twitter.com/bold_themes)
21:14:13	1643/1643	---M-Z	200	added ('OK')	text/plain	date:Mon,%2020%20Jul%202020%2014:14:12%20GMT	https://www.pinterest.com/robots.txt		(from http://medicare.bold-themes.com/clinic)
21:14:13	3666/3666	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:14:13%20GMT	https://www.pinterest.com/boldthemes/ios-app://429047995/pinterest/user/boldthemes	/Users/bo4/websites/aba/www.pinterest.com/boldthemes/ios-app_/429047995/pinterest/user/boldthemes	(from https://www.pinterest.com/boldthemes/)
21:14:14	3666/3666	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:14:14%20GMT	https://www.pinterest.com/boldthemes/android-app://com.pinterest/pinterest/user/boldthemes	/Users/bo4/websites/aba/www.pinterest.com/boldthemes/android-app_/com.pinterest/pinterest/user/boldthemes	(from https://www.pinterest.com/boldthemes/)
21:14:15	51154/51154	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:14:15%20GMT	https://www.pinterest.com/boldthemes/kohls.onelink.me	/Users/bo4/websites/aba/www.pinterest.com/boldthemes/kohls.onelink.me	(from https://www.pinterest.com/boldthemes/)
21:14:16	51138/51138	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:14:16%20GMT	https://www.pinterest.com/boldthemes/onelink.me	/Users/bo4/websites/aba/www.pinterest.com/boldthemes/onelink.f5.delayed	(from https://www.pinterest.com/boldthemes/)
21:14:18	2361/2361	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Jul%202020%2014:14:17%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-centered-menu%2F	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed5b06.json	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-centered-menu/)
21:14:18	51146/51146	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:14:17%20GMT	https://www.pinterest.com/boldthemes/com.apple.tv://	/Users/bo4/websites/aba/www.pinterest.com/boldthemes/com.apple.tv_/index.html	(from https://www.pinterest.com/boldthemes/)
21:14:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Jul%202020%2014:14:18%20GMT	http://medicare.bold-themes.com/clinic/?p=769	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/index5dce.html	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-centered-menu/)
21:14:19	2800/2800	---MCZ	200	added ('OK')	text/xml	date:Mon,%2020%20Jul%202020%2014:14:18%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-centered-menu%2F&format=xml	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed8f96	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-centered-menu/)
21:14:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Jul%202020%2014:14:22%20GMT	http://medicare.bold-themes.com/clinic/?p=976	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/indexf8c8.html	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-left-menu/horizontal-left-with-hero-image/)
21:14:23	1407/1407	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2030%20Jan%202020%2015:37:03%20GMT	http://medicare.bold-themes.com/clinic/wp-content/plugins/medicare/bt_parallax.js?ver=5.2.4	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/plugins/medicare/bt_parallax4d2c.js	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-centered-menu/)
21:14:23	2440/2440	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Jul%202020%2014:14:21%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-left-menu%2Fhorizontal-left-with-hero-image%2F	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embedab80.json	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-left-menu/horizontal-left-with-hero-image/)
21:14:27	2912/2912	---MCZ	200	added ('OK')	text/xml	date:Mon,%2020%20Jul%202020%2014:14:23%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-left-menu%2Fhorizontal-left-with-hero-image%2F&format=xml	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed67b0	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-left-menu/horizontal-left-with-hero-image/)
21:14:29	118987/118987	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Jan%202016%2015:44:57%20GMT	http://medicare.bold-themes.com/clinic/wp-content/uploads/sites/2/2015/12/hero-3.jpg	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/uploads/sites/2/2015/12/hero-3.jpg	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-centered-menu/)
21:14:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Jul%202020%2014:14:28%20GMT	http://medicare.bold-themes.com/clinic/?p=983	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/index5dea.html	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-left-menu/horizontal-right-with-hero-image/)
21:14:29	2487/2487	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Jul%202020%2014:14:27%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-left-menu%2Fhorizontal-right-with-hero-image%2F	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed02f3.json	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-left-menu/horizontal-right-with-hero-image/)
21:14:33	2959/2959	---MCZ	200	added ('OK')	text/xml	date:Mon,%2020%20Jul%202020%2014:14:29%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-left-menu%2Fhorizontal-right-with-hero-image%2F&format=xml	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embedecca	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-left-menu/horizontal-right-with-hero-image/)
21:14:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Jul%202020%2014:14:34%20GMT	http://medicare.bold-themes.com/clinic/?p=771	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/index7d87.html	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-centered-menu/horizontal-centered-menu-with-widgets/)
21:14:37	2502/2502	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Jul%202020%2014:14:33%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-centered-menu%2Fhorizontal-centered-menu-with-widgets%2F	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embedaa36.json	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-centered-menu/horizontal-centered-menu-with-widgets/)
21:14:39	2977/2977	---MCZ	200	added ('OK')	text/xml	date:Mon,%2020%20Jul%202020%2014:14:35%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-centered-menu%2Fhorizontal-centered-menu-with-widgets%2F&format=xml	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed17d2	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-centered-menu/horizontal-centered-menu-with-widgets/)
21:14:41	2341/2341	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Jul%202020%2014:14:37%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-left-menu%2F	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed7e12.json	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-left-menu/)
21:14:43	2815/2815	---MCZ	200	added ('OK')	text/xml	date:Mon,%2020%20Jul%202020%2014:14:39%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-left-menu%2F&format=xml	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed34ef	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-left-menu/)
21:14:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Jul%202020%2014:14:43%20GMT	http://medicare.bold-themes.com/clinic/?p=754	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/index62bc.html	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-left-menu/)
21:14:45	13339/13339	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Jan%202016%2015:44:57%20GMT	http://medicare.bold-themes.com/clinic/wp-content/uploads/sites/2/2015/12/hero-3-320x210.jpg	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/uploads/sites/2/2015/12/hero-3-320x210.jpg	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-left-menu/)
21:14:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Jul%202020%2014:14:46%20GMT	http://medicare.bold-themes.com/clinic/?p=759	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/indexdc17.html	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-left-menu/horizontal-left-menu-with-widgets/)
21:14:47	149543/149543	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Feb%202016%2009:28:31%20GMT	http://medicare.bold-themes.com/clinic/wp-content/uploads/sites/2/2015/12/dark-hero-4.jpg	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/uploads/sites/2/2015/12/dark-hero-4.jpg	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-left-menu/horizontal-left-with-hero-image/)
21:14:47	2525/2525	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Jul%202020%2014:14:45%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-left-menu%2Fhorizontal-left-menu-with-widgets%2F	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embedd76a.json	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-left-menu/horizontal-left-menu-with-widgets/)
21:14:49	3000/3000	---MCZ	200	added ('OK')	text/xml	date:Mon,%2020%20Jul%202020%2014:14:47%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-left-menu%2Fhorizontal-left-menu-with-widgets%2F&format=xml	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed5aec	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-left-menu/horizontal-left-menu-with-widgets/)
21:14:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Jul%202020%2014:14:50%20GMT	http://medicare.bold-themes.com/clinic/?p=777	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/indexf9b5.html	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-left-menu/horizontal-left-below-logo/)
21:14:51	2415/2415	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Jul%202020%2014:14:49%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-left-menu%2Fhorizontal-left-below-logo%2F	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed5d4c.json	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-left-menu/horizontal-left-below-logo/)
21:14:53	137863/137863	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Feb%202016%2012:17:36%20GMT	http://medicare.bold-themes.com/clinic/wp-content/uploads/sites/2/2015/12/dark-hero-1.jpg	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/uploads/sites/2/2015/12/dark-hero-1.jpg	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-left-menu/horizontal-right-with-hero-image/)
21:14:53	2887/2887	---MCZ	200	added ('OK')	text/xml	date:Mon,%2020%20Jul%202020%2014:14:51%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-left-menu%2Fhorizontal-left-below-logo%2F&format=xml	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed0e75	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-left-menu/horizontal-left-below-logo/)
21:14:54	2504/2504	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Jul%202020%2014:14:53%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-left-menu%2Fhorizontal-left-below-logo-with-widgets%2F	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed566a.json	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-left-menu/horizontal-left-below-logo-with-widgets/)
21:14:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Jul%202020%2014:14:54%20GMT	http://medicare.bold-themes.com/clinic/?p=779	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/indexc61a.html	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-left-menu/horizontal-left-below-logo-with-widgets/)
21:14:55	2979/2979	---MCZ	200	added ('OK')	text/xml	date:Mon,%2020%20Jul%202020%2014:14:54%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-left-menu%2Fhorizontal-left-below-logo-with-widgets%2F&format=xml	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embedac29	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-left-menu/horizontal-left-below-logo-with-widgets/)
21:14:56	2346/2346	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Jul%202020%2014:14:55%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-right-menu%2F	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed764c.json	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-right-menu/)
21:14:57	2820/2820	---MCZ	200	added ('OK')	text/xml	date:Mon,%2020%20Jul%202020%2014:14:56%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-right-menu%2F&format=xml	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed2df0	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-right-menu/)
21:14:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Jul%202020%2014:14:57%20GMT	http://medicare.bold-themes.com/clinic/?p=763	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/indexa2f3.html	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-right-menu/)
21:14:58	2435/2435	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Jul%202020%2014:14:57%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-right-menu-with-widgets%2F	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed53dc.json	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-right-menu-with-widgets/)
21:14:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Jul%202020%2014:14:58%20GMT	http://medicare.bold-themes.com/clinic/?p=765	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/index6215.html	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-right-menu-with-widgets/)
21:15:00	2912/2912	---MCZ	200	added ('OK')	text/xml	date:Mon,%2020%20Jul%202020%2014:14:59%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-right-menu-with-widgets%2F&format=xml	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed1321	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-right-menu-with-widgets/)
21:15:01	2422/2422	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Jul%202020%2014:15:00%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-right-menu%2Fhorizontal-right-below-logo%2F	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed4f15.json	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-right-menu/horizontal-right-below-logo/)
21:15:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Jul%202020%2014:15:01%20GMT	http://medicare.bold-themes.com/clinic/?p=781	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/index4aec.html	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-right-menu/horizontal-right-below-logo/)
21:15:02	2894/2894	---MCZ	200	added ('OK')	text/xml	date:Mon,%2020%20Jul%202020%2014:15:01%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-right-menu%2Fhorizontal-right-below-logo%2F&format=xml	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed1a82	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-right-menu/horizontal-right-below-logo/)
21:15:04	2511/2511	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Jul%202020%2014:15:03%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-right-menu%2Fhorizontal-right-below-logo-with-widgets%2F	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed5444.json	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-right-menu/horizontal-right-below-logo-with-widgets/)
21:15:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Jul%202020%2014:15:04%20GMT	http://medicare.bold-themes.com/clinic/?p=783	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/indexd2e2.html	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-right-menu/horizontal-right-below-logo-with-widgets/)
21:15:05	2986/2986	---MCZ	200	added ('OK')	text/xml	date:Mon,%2020%20Jul%202020%2014:15:04%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fsample-page%2Fhorizontal-right-menu%2Fhorizontal-right-below-logo-with-widgets%2F&format=xml	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed895c	(from http://medicare.bold-themes.com/clinic/sample-page/horizontal-right-menu/horizontal-right-below-logo-with-widgets/)
21:15:06	2255/2255	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Jul%202020%2014:15:05%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fabout-us%2F	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed1599.json	(from http://medicare.bold-themes.com/clinic/about-us/)
21:15:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Jul%202020%2014:15:06%20GMT	http://medicare.bold-themes.com/clinic/?p=6	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/index42dc.html	(from http://medicare.bold-themes.com/clinic/about-us/)
21:15:08	2731/2731	---MCZ	200	added ('OK')	text/xml	date:Mon,%2020%20Jul%202020%2014:15:07%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fabout-us%2F&format=xml	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed9a69	(from http://medicare.bold-themes.com/clinic/about-us/)
21:15:23	63915/63915	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Jan%202016%2015:46:22%20GMT	http://medicare.bold-themes.com/clinic/wp-content/uploads/sites/2/2015/12/background.jpg	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/uploads/sites/2/2015/12/background.jpg	(from http://medicare.bold-themes.com/clinic/about-us/)
21:15:29	85714/85714	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Jan%202016%2015:47:06%20GMT	http://medicare.bold-themes.com/clinic/wp-content/uploads/sites/2/2015/12/managing-director-2.jpg	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/uploads/sites/2/2015/12/managing-director-2.jpg	(from http://medicare.bold-themes.com/clinic/about-us/)
21:15:47	123044/123044	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Jan%202016%2015:46:57%20GMT	http://medicare.bold-themes.com/clinic/wp-content/uploads/sites/2/2015/12/managing-director-1.jpg	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/uploads/sites/2/2015/12/managing-director-1.jpg	(from http://medicare.bold-themes.com/clinic/about-us/)
21:15:51	2255/2255	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Jul%202020%2014:15:47%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fabout-us%2Fteam%2F	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed614c.json	(from http://medicare.bold-themes.com/clinic/about-us/team/)
21:15:57	2729/2729	---MCZ	200	added ('OK')	text/xml	date:Mon,%2020%20Jul%202020%2014:15:51%20GMT	http://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2Fabout-us%2Fteam%2F&format=xml	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embedb437	(from http://medicare.bold-themes.com/clinic/about-us/team/)
